"ppt","subjectGroup","condition1","stim1","key","response","RT","stimFormat","trialNo","family","usvalence","warn","RWA_1","RWA_2","RWA_3","RWA_4","RWA_5","RWA_6","RWA_7","RWA_8","RWA_9","RWA_10","RWA_11","RWA_12","RWA_13","RWA_14","RWA_15","RWA14R","RWA12R","RWA8R","RWA10R","RWA6R","RWA4R","RWA2R","RWAscore"
"RVBXIXQYQGIL",4,"ratings1","M1","na",6,2935,".jpg",9,"M",0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVBXIXQYQGIL",4,"ratings1","B1","na",1,1402,".jpg",1,"B",-0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVBXIXQYQGIL",4,"ratings1","M4","na",6,2364,".jpg",12,"M",0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVBXIXQYQGIL",4,"ratings1","B5","na",2,1656,".jpg",5,"B",-0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVBXIXQYQGIL",4,"ratings1","B3","na",1,1418,".jpg",3,"B",-0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVBXIXQYQGIL",4,"ratings1","B6","na",1,2406,".jpg",6,"B",-0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVBXIXQYQGIL",4,"ratings1","M6","na",6,1445,".jpg",14,"M",0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVBXIXQYQGIL",4,"ratings1","M8","na",6,956,".jpg",16,"M",0.5,-0.5,7,1,7,1,7,1,7,2,7,1,5,1,7,2,5,6,7,6,7,7,7,7,2.46549585949295
"RVXOUBFJTDVS",2,"ratings1","B8","na",5,5743,".jpg",8,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","B3","na",3,3454,".jpg",3,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","B4","na",2,1654,".jpg",4,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M3","na",6,2451,".jpg",11,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","B6","na",4,1574,".jpg",6,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M2","na",7,1562,".jpg",10,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M8","na",7,1671,".jpg",16,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","B2","na",2,1854,".jpg",2,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M1","na",7,2213,".jpg",9,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","B1","na",3,1350,".jpg",1,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M4","na",6,1814,".jpg",12,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M5","na",8,1495,".jpg",13,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","B7","na",2,1541,".jpg",7,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M6","na",8,1702,".jpg",14,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","M7","na",7,1806,".jpg",15,"M",0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"RVXOUBFJTDVS",2,"ratings1","B5","na",3,2131,".jpg",5,"B",-0.5,0.5,2,7,2,6,1,6,1,6,2,7,1,5,1,6,3,2,3,2,1,2,2,1,-1.35605425886668
"SBDBWCFGSNSH",3,"ratings1","M7","na",2,3890,".jpg",15,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B1","na",7,1848,".jpg",1,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","M4","na",3,1450,".jpg",12,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B5","na",7,1985,".jpg",5,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B8","na",7,1615,".jpg",8,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","M2","na",3,1181,".jpg",10,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B4","na",7,1055,".jpg",4,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","M6","na",3,678,".jpg",14,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B7","na",7,944,".jpg",7,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","M5","na",4,1495,".jpg",13,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B3","na",7,1566,".jpg",3,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B6","na",7,1320,".jpg",6,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","B2","na",7,1245,".jpg",2,"B",0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","M1","na",3,1261,".jpg",9,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","M8","na",3,732,".jpg",16,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SBDBWCFGSNSH",3,"ratings1","M3","na",3,1172,".jpg",11,"M",-0.5,-0.5,2,7,2,7,1,7,1,7,3,7,4,7,2,6,5,2,1,1,1,1,1,1,-1.25135425562395
"SCZDKGZALKLM",1,"ratings1","M6","na",8,24495,".jpg",14,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","M3","na",4,8492,".jpg",11,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","M2","na",5,1104,".jpg",10,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B2","na",8,852,".jpg",2,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B4","na",9,514,".jpg",4,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B3","na",9,548,".jpg",3,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B6","na",8,348,".jpg",6,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B5","na",9,410,".jpg",5,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","M7","na",7,299,".jpg",15,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B7","na",9,1124,".jpg",7,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","M8","na",1,1255,".jpg",16,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","M1","na",1,1074,".jpg",9,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B8","na",9,769,".jpg",8,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","M5","na",1,1564,".jpg",13,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","B1","na",8,987,".jpg",1,"B",0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SCZDKGZALKLM",1,"ratings1","M4","na",1,1339,".jpg",12,"M",-0.5,0.5,2,3,4,6,7,2,6,4,5,5,5,6,5,6,5,2,2,4,3,6,2,5,0.580895801123819
"SETENLRJRNJD",4,"ratings1","M1","na",8,5764,".jpg",9,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B4","na",2,2071,".jpg",4,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","M5","na",8,3504,".jpg",13,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B8","na",2,2393,".jpg",8,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","M2","na",7,3703,".jpg",10,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","M4","na",8,2907,".jpg",12,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","M6","na",8,1218,".jpg",14,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B6","na",3,1657,".jpg",6,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","M3","na",8,1316,".jpg",11,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B5","na",2,1417,".jpg",5,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","M7","na",8,1705,".jpg",15,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B2","na",2,1097,".jpg",2,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B1","na",3,1685,".jpg",1,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","M8","na",8,1075,".jpg",16,"M",0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B3","na",2,1349,".jpg",3,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SETENLRJRNJD",4,"ratings1","B7","na",2,841,".jpg",7,"B",-0.5,-0.5,2,7,3,7,2,6,1,5,3,6,4,3,7,3,5,5,5,3,2,2,1,1,-0.309054226439383
"SIRZULPENAGA",5,"ratings1","B3","na",5,2403,".jpg",3,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","B4","na",5,261,".jpg",4,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M1","na",4,95,".jpg",9,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M8","na",5,115,".jpg",16,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M6","na",4,52,".jpg",14,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M5","na",4,152,".jpg",13,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","B7","na",6,135,".jpg",7,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","B8","na",5,40,".jpg",8,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","B5","na",5,89,".jpg",5,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M2","na",2,303,".jpg",10,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","B1","na",4,78,".jpg",1,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M7","na",5,119,".jpg",15,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","B6","na",7,12,".jpg",6,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M4","na",9,47,".jpg",12,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","M3","na",3,262,".jpg",11,"M",-0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SIRZULPENAGA",5,"ratings1","B2","na",3,107,".jpg",2,"B",0.5,0.5,4,3,4,2,3,3,2,3,3,3,2,1,4,3,5,5,7,5,5,5,6,5,0.685595804366549
"SJSSDMLJENCQ",5,"ratings1","M2","na",4,6219,".jpg",10,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B1","na",4,1397,".jpg",1,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","M7","na",4,990,".jpg",15,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B2","na",4,1117,".jpg",2,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B4","na",4,887,".jpg",4,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B8","na",4,1124,".jpg",8,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","M3","na",4,948,".jpg",11,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","M6","na",4,963,".jpg",14,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B6","na",4,1003,".jpg",6,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","M1","na",4,877,".jpg",9,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","M4","na",4,972,".jpg",12,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B3","na",4,1133,".jpg",3,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B7","na",4,1047,".jpg",7,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","M5","na",4,916,".jpg",13,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","M8","na",4,940,".jpg",16,"M",-0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SJSSDMLJENCQ",5,"ratings1","B5","na",4,997,".jpg",5,"B",0.5,0.5,1,6,3,6,1,6,3,7,3,7,3,6,1,6,2,2,2,1,1,2,2,2,-1.19900425400258
"SKRFBYQYHPXX",2,"ratings1","M6","na",2,7876,".jpg",14,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B2","na",8,4075,".jpg",2,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","M7","na",2,602,".jpg",15,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B6","na",8,522,".jpg",6,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","M1","na",1,635,".jpg",9,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","M2","na",1,1317,".jpg",10,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B5","na",9,931,".jpg",5,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","M4","na",3,917,".jpg",12,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","M3","na",2,699,".jpg",11,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","M5","na",3,740,".jpg",13,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B1","na",8,434,".jpg",1,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B4","na",8,402,".jpg",4,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B7","na",9,426,".jpg",7,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B3","na",7,579,".jpg",3,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","B8","na",8,538,".jpg",8,"B",-0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SKRFBYQYHPXX",2,"ratings1","M8","na",2,484,".jpg",16,"M",0.5,0.5,4,7,5,6,1,7,1,7,5,7,3,7,6,6,4,2,1,1,1,1,2,1,-0.727854239410301
"SOXEYTORFTXG",6,"ratings1","B7","na",2,6619,".jpg",7,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","B4","na",2,1757,".jpg",4,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","B8","na",3,1631,".jpg",8,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","M2","na",6,4002,".jpg",10,"M",0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","M4","na",6,1299,".jpg",12,"M",0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","B2","na",4,1629,".jpg",2,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","B1","na",3,1717,".jpg",1,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","M1","na",7,1878,".jpg",9,"M",0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","M6","na",6,1149,".jpg",14,"M",0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","B3","na",2,1583,".jpg",3,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","M7","na",5,1677,".jpg",15,"M",0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","B5","na",3,1638,".jpg",5,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","M5","na",7,1443,".jpg",13,"M",0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","B6","na",3,3030,".jpg",6,"B",-0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
"SOXEYTORFTXG",6,"ratings1","M3","na",6,2011,".jpg",11,"M",0.5,0.5,3,1,6,3,6,5,2,1,2,2,5,5,5,5,6,3,3,7,6,3,5,7,0.894995810852008
